atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.9	6	0.0183000005782	0.0147200003266	0.0507499985397	222.580357143	301.0	156.0	35.0830999182	221.5	2971.3750	258.0	156.0	380.080797919	2972.0	19.9274226713	1012.0	0.0	81.6695627723	122.0	247.022114586	8808.0	0.0	962.312705168	2300.0
1	1	-1	0.9	7	0.0584900006652	0.00588000006974	0.0272400006652	152.535714286	243.0	79.0	40.7848073454	150.0	5816.26785714	188.0	79.0	1274.94180527	5806.0	12.8566510571	845.0	0.0	59.4410192921	52.0	446.190513724	18788.0	0.0	1854.78669056	3248.0
1	1	-1	1.0	1	0.00475999992341	0.394670009613	0.255059987307	103.857142857	241.0	1.0	60.9943435818	104.5	498.044642857	264.0	1.0	96.4244141796	500.0	8.10998127258	1381.0	0.0	70.5791201396	1.0	34.3555619839	2092.0	0.0	154.774015794	209.0
1	1	-1	1.0	2	0.00412000017241	0.295150011778	0.234929993749	102.660714286	232.0	1.0	58.4168446798	103.0	397.946428571	241.0	1.0	93.8528806246	402.0	8.05066684944	1400.0	0.0	69.7202816619	1.0	27.6558125564	2085.0	0.0	136.900380587	126.0
1	1	-1	1.0	3	0.00395999988541	0.180889993906	0.199799999595	129.584821429	251.0	22.0	53.4667949523	128.0	398.294642857	220.0	22.0	93.6655942314	396.0	10.2228699321	1416.0	0.0	70.1182932427	1.0	29.0705916978	2238.0	0.0	141.928985746	167.0
1	1	-1	1.0	4	0.00411000009626	0.12025000155	0.172079995275	119.933035714	237.0	16.0	52.7623544916	119.5	406.629464286	206.0	16.0	109.848683374	407.0	9.41446567378	1426.0	0.0	68.1364373869	1.0	29.3131934589	2542.0	0.0	153.266028381	136.0
1	1	-1	1.0	5	0.0054999999702	0.0614299997687	0.126100003719	434.026785714	482.0	369.0	22.4340142821	436.5	1523.60714286	391.0	369.0	61.5171806929	1530.0	31.6896902416	1502.0	0.0	123.391404516	315.0	108.97397362	3748.0	0.0	411.8117974	1309.0
1	1	-1	1.0	6	0.0186500009149	0.0165800005198	0.0545700006187	224.977678571	305.0	157.0	35.6677931198	224.0	2983.36607143	258.0	157.0	376.354019687	2985.0	20.1639289487	1025.0	0.0	82.7040430604	123.0	246.888335477	8607.0	0.0	959.267482834	2316.0
1	1	-1	1.0	7	0.0594899989665	0.00661000004038	0.0292799994349	154.464285714	246.0	79.0	41.4463785622	152.0	5825.10714286	188.0	79.0	1258.86446392	5819.0	13.0215531665	857.0	0.0	60.2650779054	53.0	444.623429638	18239.0	0.0	1838.27706429	3276.0
1	1	-2	0.0	1	0.0024600001052	0.117009997368	0.171900004148	139.183035714	212.0	76.0	32.2855213801	139.5	359.669642857	264.0	76.0	57.6439019809	360.0	10.3109074636	987.0	0.0	53.2565673668	40.0	25.9253543898	1701.0	0.0	113.801949072	195.0
1	1	-2	0.0	2	0.00224000005983	0.0800800025463	0.132719993591	135.678571429	209.0	71.0	32.5714089912	136.0	307.397321429	241.0	71.0	57.0928769635	309.0	10.1538395247	1046.0	0.0	53.9328418728	36.0	22.4540558275	1764.0	0.0	105.072541935	149.0
1	1	-2	0.0	3	0.00233000004664	0.0394899994135	0.0773900002241	144.276785714	219.0	80.0	32.4571722817	143.0	315.0625	220.0	80.0	61.9877264997	312.5	11.1939517885	1122.0	0.0	56.8962538479	47.0	23.9691864356	2058.0	0.0	114.049025735	167.0
1	1	-2	0.0	4	0.00258999993093	0.0201699994504	0.0440399982035	132.629464286	210.0	66.0	34.289747891	132.0	327.928571429	206.0	66.0	77.8064464697	327.0	10.3016324507	1182.0	0.0	56.2162468532	33.0	25.0724024521	2574.0	0.0	130.019814779	143.0
1	1	-2	0.0	5	0.00383000005968	0.00608000019565	0.0150600001216	354.799107143	392.0	305.0	17.2378269447	356.5	1323.65178571	391.0	305.0	62.851967497	1329.5	26.0572849471	1301.0	0.0	101.035390129	265.0	96.9318424639	4637.0	0.0	374.397491298	1110.0
1	1	-2	0.0	6	0.0155300004408	0.000490000005811	0.00130000000354	203.147321429	272.0	145.0	30.4622232675	202.0	2979.66964286	258.0	145.0	445.425947597	2971.0	18.075695878	916.0	0.0	73.6419711828	117.0	264.720981063	13293.0	0.0	1077.35544139	2215.0
1	1	-2	0.0	7	0.0503199994564	0.000150000007125	0.000369999994291	136.870535714	215.0	73.0	35.3592055563	135.0	6000.71428571	188.0	73.0	1555.25395795	5926.0	11.5049267836	749.0	0.0	52.7426285311	50.0	503.899014542	32711.0	0.0	2310.22551144	3067.0
1	1	-2	0.1	1	0.00261999992654	0.133670002222	0.185640007257	139.075892857	216.0	72.0	34.2459401805	139.5	371.598214286	264.0	72.0	60.4581407465	372.0	10.2918423832	1019.0	0.0	54.5974133594	33.0	26.6848254459	1731.0	0.0	117.268469232	198.0
1	1	-2	0.1	2	0.00236999988556	0.092950001359	0.149780005217	135.03125	212.0	67.0	34.3216651987	135.0	315.147321429	241.0	67.0	59.6822740193	317.0	10.1019646658	1072.0	0.0	55.0477467007	30.0	22.9231691878	1781.0	0.0	107.527860942	149.0
1	1	-2	0.1	3	0.00243999995291	0.0479799993336	0.0980999991298	144.017857143	222.0	77.0	33.7687731235	143.0	320.959821429	220.0	77.0	63.9360952713	318.5	11.1765603833	1138.0	0.0	57.7002509805	42.0	24.3088623645	2044.0	0.0	115.598478309	167.0
1	1	-2	0.1	4	0.00270000007004	0.0262499991804	0.0656299963593	132.6250	212.0	63.0	35.5765334475	132.5	333.995535714	206.0	63.0	79.8404378482	333.0	10.2918494388	1193.0	0.0	57.0021579239	29.0	25.3498202853	2521.0	0.0	130.977125114	144.0
1	1	-2	0.1	5	0.00395999988541	0.00972000043839	0.0335000008345	360.950892857	399.0	310.0	17.6390470646	362.5	1330.82142857	391.0	310.0	61.7539348494	1336.5	26.4850034471	1309.0	0.0	102.683260617	269.0	97.0750150182	4393.0	0.0	373.4943075	1120.0
1	1	-2	0.1	6	0.0157999992371	0.00185999996029	0.0092700002715	204.964285714	274.0	146.0	30.8870143112	204.0	2956.92857143	258.0	146.0	431.720617213	2950.0	18.245494533	924.0	0.0	74.3681950426	117.0	259.50500641	12204.0	0.0	1046.82283144	2212.0
1	1	-2	0.1	7	0.0511699989438	0.000720000010915	0.00453000003472	138.5	218.0	73.0	35.930115701	136.0	5940.6875	188.0	73.0	1501.92566294	5878.0	11.6454005935	759.0	0.0	53.4316885831	50.0	489.798671643	29214.0	0.0	2201.10968726	3078.0
1	1	-2	0.2	1	0.0027799999807	0.152380004525	0.197540000081	137.008928571	219.0	66.0	36.2582491933	137.5	381.620535714	264.0	66.0	63.2641410482	382.0	10.1352522054	1049.0	0.0	55.6474322913	25.0	27.3026620557	1759.0	0.0	120.300920362	199.0
1	1	-2	0.2	2	0.00251000002027	0.107390001416	0.164389997721	133.910714286	215.0	62.0	36.1909749926	134.0	323.008928571	241.0	62.0	62.4165150329	325.0	10.0119702296	1101.0	0.0	56.2242494693	23.0	23.4023412302	1803.0	0.0	110.158698735	148.0
