atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-2,0.6,4,0.00526000000536,0.0409200005233,0.100110001862,303.803775857,675.0,1.0,71.134236993,1164.97997149,560.0,1.0,57.4560048766
1,1,-2,0.6,5,0.0209400001913,0.00901999976486,0.0364300012589,116.563522145,442.0,1.0,33.1833715576,1998.69235657,283.0,1.0,27.1348581053
1,1,-2,0.6,6,0.0640200003982,0.00414999993518,0.0204600002617,44.7452539339,679.0,1.0,16.4862711678,2149.00188406,137.0,1.0,10.6976764257
1,1,-2,0.7,1,0.00378999998793,0.2277200073,0.217209994793,1.00328743812,42.0,1.0,0.254414741542,62.5200229844,113.0,1.0,4.2018237431
1,1,-2,0.7,2,0.00371000007726,0.134230002761,0.176730006933,1.26561394979,116.0,1.0,2.60428369313,86.1554101839,113.0,1.0,6.48064849439
1,1,-2,0.7,3,0.00394999980927,0.0835200026631,0.145119994879,1.39900658593,145.0,1.0,3.77811679149,58.1238784035,109.0,1.0,5.59800000381
1,1,-2,0.7,4,0.00547999981791,0.0482299998403,0.109269998968,309.765497923,692.0,1.0,73.6430054052,1189.79959335,560.0,1.0,57.4560048766
1,1,-2,0.7,5,0.0213600005955,0.0106499996036,0.0407800003886,117.342727855,449.0,1.0,33.7929361794,2015.4545339,283.0,1.0,27.1348581053
1,1,-2,0.7,6,0.0651699975133,0.00488999998197,0.0229199994355,44.8585517592,689.0,1.0,16.7848750713,2172.16317848,137.0,1.0,10.6976764257
1,1,-2,0.8,1,0.00405000010505,0.257539987564,0.22431999445,1.00102766973,30.0,1.0,0.127099780011,53.0006188119,113.0,1.0,4.2018237431
1,1,-2,0.8,2,0.00394000019878,0.153569996357,0.185389995575,1.11954119519,113.0,1.0,1.86639883443,80.6783227988,113.0,1.0,6.48064849439
