atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.9	4	0.0064400001429	0.066550001502	0.124789997935	327.716737265	491.0	0.0	88.0790552825	344.0	1307.36852395	336.0	0.0	26.3058207871	1376.0	280.732462696	1161.0	0.0	257.415896582	339.0	1055.51191291	3337.0	0.0	840.424064315	1295.0
1	1	-1	0.9	5	0.0262199994177	0.0138900000602	0.0473700016737	135.864885413	202.0	0.0	36.2617739555	144.0	2528.30379059	154.0	0.0	11.7280580243	2669.0	160.623653956	781.0	0.0	165.03958313	144.0	2590.17981729	9130.0	0.0	2250.35572489	2669.0
1	1	-1	0.9	6	0.0704900026321	0.00655000004917	0.0272300001234	46.320842837	81.0	0.0	13.2443521196	49.0	2481.94015423	64.0	0.0	5.38076949254	2614.0	91.1430177351	993.0	0.0	128.647225509	49.0	3721.47062567	21753.0	0.0	4114.98728826	2855.0
1	1	-1	1.0	1	0.0048600002192	0.319669991732	0.232859998941	0.944172911915	1.0	0.0	0.22958750907	1.0	82.2631693277	90.0	0.0	1.88076077443	88.0	54.9662918467	458.0	0.0	136.122749898	1.0	219.467139666	1093.0	0.0	324.589854041	97.0
1	1	-1	1.0	2	0.00468999985605	0.196009993553	0.197390004992	0.944172911915	1.0	0.0	0.22958750907	1.0	100.584338004	79.0	0.0	3.68742454095	103.0	90.1836036936	1085.0	0.0	238.637614204	1.0	278.70459089	2046.0	0.0	468.109696264	117.0
1	1	-1	1.0	3	0.00487999990582	0.132510006428	0.171079993248	0.944172911915	1.0	0.0	0.22958750907	1.0	72.238514174	51.0	0.0	2.86536378776	77.0	85.4685956131	932.0	0.0	218.363103044	1.0	285.095984161	2073.0	0.0	500.793603958	92.0
1	1	-1	1.0	4	0.00671999994665	0.0760599970818	0.131960004568	334.669599218	503.0	0.0	90.1761890782	351.0	1336.07798414	336.0	0.0	26.3058207871	1406.0	286.792204142	1189.0	0.0	263.955784555	346.0	1074.57688676	3337.0	0.0	849.701444658	1325.0
1	1	-1	1.0	5	0.0267699994147	0.0156999994069	0.0509199984372	137.150537634	204.0	0.0	36.6801144729	145.0	2548.51808407	154.0	0.0	11.7280580243	2691.0	162.672242912	793.0	0.0	167.637185023	145.0	2589.68292439	8944.0	0.0	2229.31194308	2691.0
1	1	-1	1.0	6	0.0718000009656	0.0073699997738	0.0292799994349	46.4141414141	82.0	0.0	13.3442846798	49.0	2510.43434343	64.0	0.0	5.38076949254	2644.0	92.2667470525	1008.0	0.0	130.742032731	49.0	3711.30863666	20974.0	0.0	4048.24659668	2887.0
1	1	-2	0.0	1	0.00252999993972	0.0798000022769	0.129179999232	18.7685456718	29.0	0.0	5.00189787839	20.0	123.567394374	90.0	0.0	1.88076077443	131.0	61.4298209531	338.0	0.0	99.3038453785	20.0	187.423326237	766.0	0.0	219.18728784	136.0
